candidate_id,age,group,sick_days_before,sick_days_after
24527,65,h32,11,11
24528,38,h40_fw,24,26
24529,56,h40_sw,27,26
24530,60,h40_fw,12,12
24531,35,h40_sw,6,5
24532,65,h40_sw,21,22
24533,38,h40_sw,19,20
24534,53,h40_fw,20,20
24535,49,h40_fw,0,0
24536,45,h40_sw,0,0
24537,34,h32,4,0
24538,52,h32,15,12
24539,62,h32,4,2
24540,41,h40_fw,4,4
24541,29,h40_sw,0,0
24542,24,h40_sw,15,17
24543,28,h40_sw,2,3
24544,27,h40_fw,23,21
24545,46,h40_sw,21,19
24546,46,h32,2,1
24547,59,h32,2,0
24548,55,h40_sw,4,5
24549,27,h40_sw,0,0
24550,55,h32,19,19
24551,44,h32,11,10
24552,30,h40_fw,6,5
24553,65,h40_fw,5,3
24554,42,h40_sw,2,2
24555,44,h40_sw,14,14
24556,58,h32,2,0
24557,45,h40_sw,21,22
24558,48,h32,12,8
24559,47,h40_fw,12,14
24560,55,h32,11,7
24561,27,h40_fw,18,16
24562,62,h40_sw,0,0
24563,44,h32,9,6
24564,31,h40_sw,17,18
24565,34,h40_sw,10,7
24566,43,h40_fw,0,0
24567,57,h40_sw,2,1
24568,65,h40_fw,1,0
24569,44,h40_fw,1,0
24570,38,h40_fw,16,15
24571,63,h40_fw,3,5
24572,31,h32,19,18
24573,46,h32,5,4
24574,65,h32,7,6
24575,27,h32,2,0
24576,28,h40_fw,0,3
24577,31,h32,36,33
24578,29,h40_sw,22,20
24579,33,h32,14,13
24580,65,h40_fw,5,6
24581,28,h32,21,17
24582,40,h40_sw,5,7
24583,32,h40_sw,84,82
24584,33,h40_fw,0,0
24585,30,h40_sw,1,0
24586,36,h32,12,13
24587,60,h40_fw,3,5
24588,39,h32,10,7
24589,40,h40_fw,0,0
24590,62,h32,16,15
24591,52,h40_fw,16,16
24592,41,h32,7,4
24593,48,h40_fw,10,7
24594,59,h40_fw,8,8
24595,48,h32,2,0
24596,56,h32,13,11
24597,30,h40_sw,2,2
24598,57,h40_fw,6,5
24599,44,h32,4,3
24600,53,h40_sw,5,4
24601,27,h32,12,9
24602,57,h40_fw,11,11
24603,57,h40_sw,6,8
24604,43,h32,10,9
24605,39,h32,3,0
24606,57,h40_fw,14,14
24607,41,h32,17,12
24608,30,h40_sw,0,0
24609,28,h40_fw,3,2
24610,52,h40_sw,3,1
24611,39,h40_sw,26,25
24612,34,h32,57,53
24613,34,h40_fw,24,21
24614,28,h32,19,20
24615,53,h40_fw,3,4
24616,57,h40_sw,2,4
24617,45,h40_fw,1,0
24618,59,h40_sw,10,7
24619,45,h40_sw,5,6
24620,42,h32,23,21
24621,28,h40_fw,13,13
24622,28,h32,23,19
24623,27,h40_fw,2,1
24624,57,h32,0,0
24625,57,h40_sw,2,1
24626,45,h40_fw,4,5
24627,60,h40_fw,8,10
24628,44,h40_fw,4,4
24629,39,h40_fw,1,0
24630,27,h32,38,36
24631,36,h40_fw,13,12
24632,33,h40_fw,4,3
24633,38,h40_fw,8,10
24634,58,h40_fw,8,8
24635,33,h40_sw,5,5
24636,53,h40_fw,0,1
24637,30,h32,11,13
24638,64,h40_fw,0,1
24639,36,h32,10,8
24640,27,h32,0,0
24641,65,h32,11,8
24642,36,h40_fw,10,9
24643,32,h32,19,18
24644,37,h40_sw,5,6
24645,41,h32,17,13
24646,39,h40_fw,6,7
24647,25,h40_fw,16,17
24648,28,h40_fw,14,13
24649,65,h40_sw,3,1
24650,32,h32,29,28
24651,37,h40_fw,3,2
24652,55,h40_sw,12,12
24653,55,h40_sw,3,3
24654,65,h32,4,5
24655,28,h40_fw,3,4
24656,55,h32,10,6
24657,46,h32,1,1
24658,37,h32,19,18
24659,53,h32,5,4
24660,62,h40_fw,0,2
24661,36,h40_fw,9,9
24662,55,h32,19,17
24663,28,h32,0,0
24664,55,h40_fw,0,0
24665,52,h40_sw,13,14
24666,63,h40_fw,11,13
24667,58,h40_fw,4,4
24668,28,h40_fw,4,2
24669,46,h32,1,0
24670,43,h32,37,35
24671,55,h40_sw,2,2
24672,42,h40_sw,11,11
24673,31,h32,6,4
24674,27,h40_sw,6,5
24675,27,h40_sw,34,33
24676,44,h40_sw,19,18
24677,49,h32,9,9
24678,44,h32,12,9
24679,27,h32,0,0
24680,34,h40_fw,15,16
24681,30,h32,1,0
24682,48,h40_fw,1,0
24683,49,h32,4,0
24684,32,h40_fw,5,5
24685,62,h32,1,0
24686,63,h40_fw,2,0
24687,57,h40_fw,0,0
24688,28,h40_sw,12,12
24689,48,h32,18,17
24690,41,h32,0,0
24691,54,h32,1,0
24692,55,h40_fw,9,7
24693,59,h32,2,0
24694,32,h40_sw,0,0
24695,58,h32,14,11
24696,56,h32,30,28
24697,63,h40_sw,1,0
24698,25,h40_fw,5,5
24699,28,h40_sw,5,4
24700,36,h32,14,10
24701,48,h32,12,2
24702,33,h40_sw,0,0
24703,30,h40_sw,1,0
24704,58,h40_fw,24,25
24705,27,h40_sw,5,6
24706,27,h32,2,0
24707,61,h40_sw,6,7
24708,49,h32,3,1
24709,44,h40_fw,3,2
24710,28,h32,13,13
24711,27,h32,0,0
24712,41,h32,11,11
24713,30,h32,0,0
24714,28,h32,18,17
24715,50,h32,23,20
24716,33,h40_fw,15,12
24717,46,h32,24,23
24718,44,h40_sw,9,12
24719,63,h32,32,28
24720,33,h32,0,0
24721,31,h32,9,7
24722,52,h32,9,4
24723,60,h40_sw,6,4
24724,53,h40_fw,1,1
24725,56,h32,23,21
24726,60,h32,8,4
24727,40,h40_fw,1,5
24728,33,h40_sw,4,2
24729,28,h40_sw,7,8
24730,32,h32,2,0
24731,34,h40_fw,2,3
24732,49,h32,20,17
24733,27,h40_sw,14,15
24734,63,h32,1,0
24735,49,h40_sw,8,7
24736,50,h32,48,45
24737,60,h40_fw,11,9
24738,56,h40_fw,0,2
24739,32,h32,16,15
24740,30,h32,17,14
24741,44,h32,8,10
24742,28,h32,23,23
24743,53,h40_fw,4,2
24744,28,h40_sw,8,8
24745,36,h40_fw,2,1
24746,33,h40_sw,16,16
24747,56,h40_fw,5,5
24748,37,h32,17,16
24749,33,h40_sw,3,3
24750,53,h32,0,0
24751,28,h32,0,0
24752,49,h40_sw,2,0
24753,44,h32,19,15
24754,41,h40_fw,1,1
24755,56,h32,5,5
24756,37,h32,12,9
24757,42,h40_fw,8,8
24758,63,h40_sw,8,7
24759,39,h32,5,5
24760,46,h40_sw,24,24
24761,32,h32,7,4
24762,36,h40_fw,3,3
24763,34,h40_fw,1,2
24764,52,h40_sw,7,6
24765,65,h32,5,1
24766,46,h40_sw,5,7
24767,45,h40_fw,8,9
24768,53,h40_sw,4,5
24769,39,h32,6,14
24770,33,h32,3,0
24771,37,h40_sw,4,5
24772,44,h40_sw,1,0
24773,44,h32,15,15
24774,37,h32,0,0
24775,33,h40_sw,24,25
24776,48,h40_fw,11,11
24777,44,h40_fw,0,0
24778,55,h40_fw,19,19
24779,28,h40_fw,0,1
24780,62,h40_fw,4,3
24781,60,h40_fw,7,5
24782,41,h32,27,25
24783,37,h32,16,15
24784,40,h40_fw,5,5
24785,60,h40_sw,1,0
24786,32,h32,6,1
24787,48,h32,25,23
24788,58,h40_sw,16,16
24789,63,h40_sw,8,6
24790,39,h32,5,2
24791,46,h40_sw,3,4
24792,55,h40_sw,2,2
24793,38,h40_fw,6,6
24794,65,h32,16,12
24795,36,h32,3,3
24796,49,h40_sw,5,2
24797,39,h40_sw,1,0
24798,27,h40_fw,21,21
24799,54,h40_fw,30,32
24800,25,h40_sw,4,3
24801,53,h40_fw,4,3
24802,44,h40_sw,0,1
24803,53,h32,4,0
24804,30,h40_fw,7,7
24805,41,h40_sw,0,0
24806,36,h32,13,11
24807,58,h40_sw,1,0
24808,56,h40_fw,5,3
24809,62,h40_fw,4,4
24810,37,h32,6,7
24811,63,h40_sw,7,5
24812,50,h32,5,0
24813,30,h32,10,6
24814,37,h40_sw,1,4
24815,46,h40_fw,38,38
24816,58,h32,8,5
24817,36,h40_sw,9,8
24818,51,h32,9,9
24819,26,h32,49,46
24820,30,h40_fw,5,6
24821,65,h32,8,3
24822,63,h40_fw,1,0
24823,39,h40_sw,24,19
24824,48,h40_sw,24,24
24825,59,h40_sw,17,18
24826,53,h32,3,1
24827,58,h32,11,8
24828,48,h40_sw,17,17
24829,65,h40_sw,0,0
24830,34,h40_sw,11,10
24831,48,h40_sw,13,12
24832,57,h32,6,6
24833,37,h40_fw,3,3
24834,62,h40_sw,5,9
24835,46,h32,12,8
24836,38,h40_fw,5,5
24837,63,h40_sw,2,2
24838,25,h40_sw,1,0
24839,63,h32,4,3
24840,37,h40_sw,3,3
24841,47,h32,5,7
24842,48,h32,8,5
24843,55,h40_sw,4,1
24844,63,h40_sw,25,25
24845,42,h32,14,10
24846,56,h40_sw,10,11
24847,44,h40_sw,20,18
24848,44,h40_fw,1,3
24849,42,h40_sw,3,3
24850,46,h32,9,4
24851,48,h32,30,24
24852,44,h32,17,18
24853,41,h32,6,10
24854,50,h32,7,8
24855,63,h32,11,7
24856,55,h32,0,0
24857,30,h40_fw,6,7
24858,41,h32,29,28
24859,33,h32,4,3
24860,46,h40_fw,3,3
24861,48,h32,7,6
24862,55,h32,2,0
24863,65,h40_fw,7,6
24864,33,h40_fw,5,6
24865,36,h40_fw,12,10
24866,31,h40_fw,6,8
24867,36,h40_sw,4,3
24868,29,h32,0,0
24869,27,h40_sw,21,20
24870,41,h32,46,45
24871,33,h40_sw,6,4
24872,53,h40_fw,7,8
24873,58,h40_sw,2,0
24874,30,h32,7,2
24875,34,h40_fw,0,1
24876,25,h32,7,4
24877,41,h40_sw,9,5
24878,33,h32,7,2
24879,40,h40_fw,29,30
24880,36,h32,12,8
24881,27,h40_sw,0,0
24882,37,h32,26,26
24883,40,h32,9,7
24884,53,h32,0,0
24885,31,h40_sw,13,13
24886,44,h40_fw,0,0
24887,38,h40_sw,0,0
24888,33,h32,13,10
24889,41,h40_sw,0,0
24890,45,h40_fw,1,0
24891,31,h40_sw,12,8
24892,39,h40_sw,9,8
24893,43,h40_sw,28,27
24894,27,h32,4,2
24895,54,h40_sw,20,23
24896,41,h40_sw,42,43
24897,48,h40_sw,5,2
24898,48,h40_sw,13,11
24899,41,h40_sw,1,2
24900,65,h32,11,11
24901,37,h40_fw,10,10
24902,32,h40_sw,14,9
24903,55,h40_fw,9,9
24904,53,h40_fw,15,16
24905,63,h40_sw,1,0
24906,60,h32,9,8
24907,47,h40_fw,4,4
24908,42,h32,5,6
24909,44,h32,6,4
24910,27,h40_sw,42,43
24911,65,h32,13,9
24912,49,h40_fw,5,6
24913,44,h32,19,19
24914,38,h40_fw,5,6
24915,53,h40_fw,2,4
24916,48,h40_fw,17,17
24917,64,h40_fw,1,2
24918,53,h40_sw,5,5
24919,53,h40_sw,29,26
24920,45,h40_sw,9,8
24921,32,h32,11,11
24922,49,h40_sw,4,4
24923,55,h40_fw,8,7
24924,33,h32,6,1
24925,45,h40_sw,6,6
24926,53,h40_fw,20,20
24927,58,h32,10,7
24928,53,h32,1,0
24929,32,h40_sw,14,12
24930,27,h40_fw,10,10
24931,27,h32,2,0
24932,34,h32,12,11
24933,25,h40_fw,2,1
24934,35,h32,3,2
24935,49,h32,3,2
24936,40,h40_sw,9,10
24937,53,h40_sw,0,0
24938,40,h32,26,28
24939,58,h40_sw,5,3
24940,37,h40_fw,26,27
24941,33,h40_fw,3,3
24942,53,h40_fw,2,1
24943,37,h32,1,1
24944,41,h40_fw,2,3
24945,49,h40_fw,21,22
24946,36,h32,49,46
24947,33,h40_fw,0,0
24948,53,h40_fw,17,18
24949,38,h32,0,0
24950,28,h40_fw,1,1
24951,60,h32,9,5
24952,39,h40_sw,3,3
24953,48,h32,2,2
24954,60,h40_sw,4,5
24955,58,h32,27,24
24956,28,h40_fw,0,1
24957,55,h32,11,10
24958,53,h40_sw,14,11
24959,58,h40_fw,51,51
24960,64,h40_fw,6,3
24961,57,h40_sw,7,5
24962,30,h32,16,16
24963,34,h40_fw,11,10
24964,44,h40_sw,31,31
24965,35,h40_fw,15,16
24966,37,h40_sw,14,15
24967,51,h40_fw,2,1
24968,59,h32,32,29
24969,58,h40_sw,8,8
24970,34,h32,26,26
24971,56,h40_sw,18,18
24972,47,h40_sw,7,7
24973,33,h40_sw,1,1
24974,48,h40_fw,13,12
24975,37,h32,15,13
24976,63,h32,1,1
24977,41,h40_fw,29,28
24978,36,h40_fw,1,2
24979,39,h32,14,13
24980,27,h40_sw,11,10
24981,31,h40_fw,8,7
24982,62,h32,2,1
24983,63,h40_fw,21,22
24984,53,h40_fw,6,8
24985,56,h40_sw,8,8
24986,43,h40_fw,10,10
24987,37,h40_sw,0,0
24988,40,h32,7,3
24989,48,h40_fw,45,45
24990,53,h32,12,11
24991,35,h32,2,3
24992,34,h40_sw,0,1
24993,28,h40_fw,4,3
24994,48,h40_sw,3,4
24995,62,h40_sw,4,2
24996,36,h40_sw,5,3
24997,38,h32,1,0
24998,62,h40_sw,4,5
24999,53,h40_fw,9,10
25000,27,h40_sw,2,1
25001,55,h40_fw,5,4
25002,63,h40_fw,5,6
25003,41,h40_fw,0,1
25004,60,h40_sw,11,12
25005,64,h40_sw,10,9
25006,41,h32,4,2
25007,37,h40_sw,8,7
25008,28,h40_fw,8,7
25009,48,h40_fw,19,15
25010,37,h40_sw,16,14
25011,32,h40_fw,5,6
25012,37,h32,9,10
25013,48,h40_sw,9,10
25014,58,h32,4,1
25015,56,h40_sw,23,24
25016,34,h40_fw,21,21
25017,27,h32,21,20
25018,62,h40_sw,22,16
25019,28,h40_fw,14,12
25020,53,h40_fw,0,0
25021,63,h40_fw,0,1
25022,55,h40_fw,12,11
25023,44,h32,2,0
25024,34,h32,0,0
25025,63,h40_sw,25,25
25026,45,h40_sw,17,19
25027,51,h40_sw,10,9
25028,40,h40_fw,10,12
25029,63,h40_fw,22,23
25030,51,h40_sw,0,1
25031,53,h40_sw,0,0
25032,60,h40_sw,5,6
25033,34,h40_fw,12,14
25034,56,h40_fw,1,0
25035,63,h40_fw,30,31
25036,46,h40_sw,0,0
25037,39,h40_sw,16,17
25038,58,h40_sw,3,3
25039,56,h40_fw,5,5
25040,34,h40_fw,5,5
25041,46,h40_fw,2,1
25042,33,h40_fw,0,0
25043,39,h40_fw,0,0
25044,34,h32,12,9
25045,28,h40_sw,5,6
25046,40,h32,4,2
25047,36,h40_sw,18,20
25048,28,h32,2,1
25049,55,h40_fw,33,30
25050,27,h32,15,14
25051,58,h40_sw,8,7
25052,36,h32,1,0
25053,52,h40_fw,25,24
25054,53,h32,22,18
25055,60,h32,3,3
25056,44,h40_sw,0,1
25057,36,h40_sw,32,30
25058,32,h32,0,0
25059,37,h40_fw,1,0
25060,30,h32,9,6
25061,27,h32,1,0
25062,28,h40_sw,4,9
25063,65,h40_fw,6,5
25064,44,h40_fw,20,18
25065,60,h40_sw,3,3
25066,65,h32,1,0
25067,56,h40_fw,2,3
25068,55,h32,1,0
25069,35,h40_sw,16,15
25070,60,h32,18,14
25071,53,h40_sw,21,19
25072,27,h40_sw,4,2
25073,42,h40_sw,32,31
25074,33,h40_sw,11,12
25075,40,h40_fw,4,5
25076,24,h40_sw,2,2
25077,57,h40_fw,10,9
25078,37,h32,4,1
25079,41,h40_sw,4,3
25080,63,h40_fw,8,8
25081,36,h32,18,14
25082,39,h40_fw,3,2
25083,40,h40_sw,16,17
25084,52,h40_fw,11,12
25085,49,h32,15,12
25086,62,h32,9,6
25087,27,h40_sw,13,14
25088,29,h40_sw,7,7
25089,31,h40_sw,3,6
25090,36,h32,14,11
25091,37,h40_fw,20,20
25092,33,h40_fw,9,9
25093,64,h32,4,3
25094,33,h40_sw,4,3
25095,58,h40_fw,4,2
25096,44,h40_sw,6,6
25097,36,h40_fw,24,23
25098,52,h40_fw,23,23
25099,50,h40_sw,38,37
25100,63,h40_sw,4,0
25101,28,h40_sw,11,12
25102,65,h40_fw,4,5
25103,55,h40_sw,6,5
25104,53,h40_sw,17,17
25105,44,h40_sw,10,10
25106,65,h40_fw,0,0
25107,53,h40_fw,4,5
25108,48,h40_sw,4,5
25109,44,h40_fw,12,14
25110,62,h40_fw,11,6
25111,32,h32,0,0
25112,32,h40_sw,5,4
25113,65,h40_sw,11,12
25114,41,h40_sw,13,15
25115,46,h32,1,0
25116,52,h32,1,2
25117,57,h40_sw,20,22
25118,48,h40_sw,19,18
25119,62,h40_fw,0,2
25120,63,h32,8,6
25121,63,h40_sw,2,2
25122,53,h32,6,2
25123,37,h40_fw,18,17
25124,53,h40_sw,13,14
25125,48,h32,11,5
25126,42,h40_sw,10,8
25127,42,h40_fw,4,3
25128,39,h40_fw,9,7
25129,25,h32,0,0
25130,48,h40_fw,0,1
25131,28,h40_sw,17,17
25132,34,h32,18,16
25133,31,h40_sw,4,5
25134,56,h40_fw,13,11
25135,48,h40_sw,10,8
25136,39,h40_fw,15,14
25137,32,h40_fw,9,9
25138,40,h40_fw,6,6
25139,30,h40_sw,11,10
25140,55,h40_fw,6,7
25141,25,h40_sw,2,0
25142,36,h40_fw,0,3
25143,38,h40_fw,10,10
25144,65,h32,5,6
25145,53,h32,0,0
25146,44,h32,3,1
25147,41,h32,8,7
25148,26,h40_fw,3,2
25149,41,h40_fw,11,11
25150,63,h40_fw,21,20
25151,48,h32,24,21
25152,50,h40_sw,3,4
25153,37,h40_sw,6,7
25154,57,h32,0,0
25155,45,h32,3,3
25156,30,h32,0,0
25157,36,h32,21,20
25158,57,h40_fw,0,0
25159,25,h40_sw,5,3
25160,27,h40_sw,4,3
25161,34,h40_fw,2,2
25162,48,h40_sw,1,1
25163,57,h32,5,5
25164,55,h40_fw,14,14
25165,25,h40_sw,22,21
25166,24,h32,2,1
25167,25,h40_fw,3,1
25168,56,h32,17,14
25169,37,h40_sw,31,30
25170,37,h40_sw,3,3
25171,53,h40_sw,5,5
25172,37,h40_fw,3,2
25173,44,h32,31,27
25174,53,h40_sw,6,6
25175,39,h40_sw,34,33
25176,45,h40_fw,12,11
25177,28,h40_sw,0,0
25178,53,h32,11,12
25179,60,h40_fw,5,4
25180,44,h40_sw,15,13
25181,49,h40_sw,3,2
25182,41,h40_sw,4,4
25183,36,h32,3,2
25184,27,h40_fw,12,12
25185,57,h40_fw,5,6
25186,57,h32,35,30
25187,63,h40_fw,9,10
25188,39,h40_fw,12,12
25189,36,h32,22,19
25190,53,h32,26,27
25191,41,h40_fw,12,14
25192,49,h40_sw,3,2
25193,63,h40_fw,2,0
25194,33,h32,8,4
25195,62,h32,15,10
25196,60,h32,6,4
25197,48,h32,4,2
25198,57,h40_sw,1,1
25199,45,h40_fw,0,1
25200,46,h40_fw,8,11
25201,28,h40_fw,14,14
25202,33,h40_fw,13,12
25203,27,h40_fw,7,9
25204,34,h32,11,10
25205,36,h40_fw,1,1
25206,36,h32,41,36
25207,62,h32,23,23
25208,60,h40_fw,0,0
25209,49,h40_sw,5,5
25210,62,h40_fw,33,34
25211,60,h40_sw,80,81
25212,41,h40_fw,6,8
25213,65,h40_fw,8,7
25214,53,h40_sw,0,0
25215,30,h32,15,15
25216,28,h40_sw,8,7
25217,52,h40_fw,2,2
25218,57,h32,29,29
25219,33,h40_fw,1,1
25220,34,h40_sw,11,10
25221,36,h32,3,0
25222,41,h40_fw,21,18
25223,49,h40_sw,2,2
25224,40,h40_fw,3,2
25225,55,h32,5,4
25226,49,h32,19,16
25227,52,h40_sw,1,0
25228,25,h32,1,0
25229,60,h40_sw,7,8
25230,48,h40_fw,16,18
25231,63,h40_fw,4,4
25232,41,h40_sw,2,0
25233,27,h32,14,13
25234,34,h40_sw,1,1
25235,41,h32,5,2
25236,48,h40_sw,27,24
25237,60,h40_fw,12,12
25238,36,h40_sw,34,33
25239,52,h40_sw,2,2
25240,65,h32,7,7
25241,27,h40_sw,4,6
25242,39,h40_sw,3,3
25243,52,h40_sw,14,11
25244,43,h32,13,14
25245,47,h32,5,0
25246,35,h40_sw,14,13
25247,27,h32,32,33
25248,35,h40_fw,29,31
25249,59,h40_sw,15,13
25250,32,h40_fw,0,0
25251,35,h40_sw,8,8
25252,52,h40_sw,6,4
25253,55,h40_sw,7,6
25254,37,h40_sw,2,1
25255,44,h32,17,16
25256,44,h40_fw,7,5
25257,33,h32,1,0
25258,28,h32,15,15
25259,60,h32,15,13
25260,44,h32,10,8
25261,65,h40_fw,0,2
25262,45,h32,13,12
25263,38,h40_sw,36,34
25264,63,h32,9,7
25265,41,h32,6,2
25266,31,h32,8,8
25267,57,h40_fw,7,7
25268,56,h40_fw,6,8
25269,65,h32,3,0
25270,37,h32,28,27
25271,63,h32,1,0
25272,34,h40_fw,2,1
25273,33,h32,0,0
25274,37,h40_fw,58,57
25275,41,h32,34,30
25276,24,h40_sw,10,9
25277,27,h40_sw,1,0
25278,59,h40_fw,4,5
25279,41,h40_fw,23,25
25280,24,h40_fw,1,2
25281,37,h40_sw,19,18
25282,36,h40_sw,2,3
25283,57,h40_sw,10,10
25284,33,h40_sw,2,0
25285,52,h40_fw,32,33
25286,51,h32,15,13
25287,39,h32,6,1
25288,53,h40_sw,15,15
25289,60,h40_fw,0,1
25290,63,h40_fw,0,3
25291,46,h40_sw,14,15
25292,55,h40_fw,6,6
25293,36,h40_fw,0,0
25294,37,h32,9,8
25295,55,h40_fw,23,25
25296,44,h40_sw,11,11
25297,50,h32,1,0
25298,65,h40_sw,3,2
25299,65,h32,25,25
25300,65,h40_fw,11,13
25301,58,h40_fw,11,11
25302,27,h40_fw,24,26
25303,53,h40_fw,14,12
25304,41,h32,6,3
25305,53,h40_fw,3,3
25306,28,h40_sw,12,11
25307,52,h40_fw,11,12
25308,53,h32,7,5
25309,44,h40_fw,5,4
25310,63,h40_sw,13,12
25311,45,h32,1,0
25312,45,h40_sw,17,14
25313,37,h40_fw,10,13
25314,36,h40_fw,15,14
25315,46,h40_sw,10,11
25316,24,h40_fw,10,8
25317,58,h40_fw,33,33
25318,34,h40_sw,3,1
25319,36,h32,7,6
25320,39,h32,23,19
25321,62,h40_fw,5,5
25322,54,h32,14,13
25323,54,h40_sw,8,8
25324,33,h40_fw,18,20
25325,48,h40_sw,6,6
25326,63,h32,0,0
25327,39,h40_sw,1,1
25328,36,h32,5,3
25329,63,h40_sw,18,16
25330,56,h32,0,0
25331,30,h32,5,6
25332,35,h40_sw,7,6
25333,56,h40_sw,3,3
25334,63,h32,4,3
25335,37,h40_sw,11,10
25336,30,h40_sw,7,10
25337,52,h32,2,0
25338,39,h40_fw,1,1
25339,58,h32,47,45
25340,36,h32,10,9
25341,58,h40_sw,13,12
25342,60,h40_fw,21,21
25343,37,h40_fw,0,0
25344,55,h40_sw,14,14
25345,44,h40_fw,2,4
25346,53,h32,9,8
25347,65,h40_sw,8,8
25348,47,h32,13,7
25349,36,h32,1,0
25350,48,h32,5,5
25351,60,h40_fw,12,11
25352,58,h32,1,0
25353,57,h40_fw,26,26
25354,42,h32,51,49
25355,58,h32,1,1
25356,58,h32,11,13
25357,58,h32,45,44
25358,50,h32,7,6
25359,58,h40_fw,18,18
25360,48,h40_sw,11,10
25361,48,h40_sw,7,4
25362,65,h40_fw,14,13
25363,47,h40_fw,3,3
25364,57,h40_fw,3,3
25365,40,h40_sw,7,3
25366,41,h32,13,13
25367,41,h40_sw,1,0
25368,37,h32,1,2
25369,57,h32,3,5
25370,34,h40_fw,16,16
25371,24,h40_sw,17,16
25372,32,h32,15,14
25373,27,h40_sw,10,10
25374,33,h32,6,2
25375,46,h40_sw,3,3
25376,62,h32,37,37
25377,25,h40_fw,11,11
25378,42,h32,3,1
25379,38,h40_sw,21,22
25380,49,h40_sw,29,27
25381,25,h32,6,1
25382,57,h40_sw,3,2
25383,57,h40_sw,25,25
25384,46,h40_sw,10,10
25385,62,h40_sw,10,11
25386,47,h40_fw,7,8
25387,58,h32,25,21
25388,55,h40_sw,7,8
25389,60,h32,0,0
25390,37,h32,7,2
25391,65,h32,11,8
25392,25,h40_fw,14,15
25393,54,h40_sw,5,4
25394,36,h40_fw,3,4
25395,56,h40_fw,17,18
25396,41,h40_sw,0,0
25397,56,h40_sw,0,0
25398,65,h32,1,0
25399,46,h40_fw,14,11
25400,57,h32,29,25
25401,33,h40_fw,10,9
25402,60,h32,2,0
25403,46,h32,0,0
25404,27,h32,16,12
25405,63,h40_sw,8,6
25406,33,h32,8,10
25407,63,h40_sw,2,1
25408,41,h32,22,19
25409,52,h40_sw,14,15
25410,28,h40_fw,1,2
25411,37,h40_sw,16,14
25412,56,h32,6,6
25413,41,h40_fw,25,24
25414,37,h40_fw,2,2
25415,28,h32,22,21
25416,65,h32,10,7
25417,33,h40_sw,3,2
25418,28,h40_fw,6,5
25419,63,h40_fw,0,0
25420,57,h40_sw,6,6
25421,39,h32,3,2
25422,57,h32,17,15
25423,56,h32,5,3
25424,48,h40_fw,1,1
25425,49,h40_sw,6,5
25426,47,h40_sw,10,12
25427,30,h32,1,0
25428,33,h32,36,35
25429,40,h40_fw,9,9
25430,48,h40_fw,18,19
25431,58,h32,18,16
25432,48,h40_fw,0,0
25433,27,h32,15,14
25434,58,h32,6,7
25435,48,h32,15,12
25436,42,h32,3,0
25437,54,h40_fw,19,18
25438,33,h40_fw,0,0
25439,52,h32,11,12
25440,36,h32,10,7
25441,34,h32,4,0
25442,41,h40_sw,29,30
25443,57,h40_sw,8,7
25444,27,h32,1,1
25445,44,h40_fw,36,35
25446,39,h40_sw,5,3
25447,57,h40_fw,12,11
25448,60,h40_fw,4,4
25449,38,h40_fw,18,17
25450,48,h32,4,1
25451,39,h40_sw,3,4
25452,62,h32,2,0
25453,65,h40_fw,2,4
25454,30,h40_fw,5,5
25455,31,h40_sw,7,7
25456,30,h40_sw,20,21
25457,35,h40_fw,2,2
25458,50,h32,21,19
25459,44,h40_fw,0,0
25460,65,h40_sw,28,28
25461,57,h40_sw,5,5
25462,36,h40_sw,1,0
25463,41,h40_sw,21,21
25464,39,h32,5,2
25465,48,h40_fw,4,4
25466,33,h32,3,3
25467,62,h32,0,0
25468,46,h40_sw,8,7
25469,40,h32,1,1
25470,47,h40_fw,0,1
25471,39,h40_fw,2,0
25472,34,h32,5,6
25473,39,h40_fw,15,15
25474,32,h32,11,8
25475,33,h40_fw,41,38
25476,39,h32,15,14
25477,33,h40_fw,2,4
25478,53,h40_fw,9,8
25479,44,h40_fw,10,10
25480,41,h40_sw,37,40
25481,36,h40_sw,15,13
25482,44,h32,14,15
25483,63,h40_sw,2,4
25484,57,h40_sw,17,17
25485,46,h32,6,4
25486,27,h32,15,14
25487,39,h32,4,4
25488,37,h40_sw,5,3
25489,42,h40_fw,2,4
25490,55,h40_fw,0,0
25491,27,h40_sw,0,1
25492,57,h32,1,0
25493,36,h40_sw,1,0
25494,28,h40_fw,5,4
25495,34,h40_fw,5,4
25496,33,h40_sw,6,6
25497,42,h40_sw,23,24
25498,34,h40_fw,4,4
25499,62,h32,55,56
25500,36,h40_sw,3,1
25501,37,h40_fw,4,4
25502,48,h40_sw,15,14
25503,58,h40_sw,5,5
25504,48,h40_sw,8,10
25505,49,h40_sw,6,2
25506,53,h32,10,10
25507,65,h40_fw,40,40
25508,58,h40_sw,3,4
25509,39,h40_sw,11,12
25510,46,h40_sw,21,20
25511,57,h40_fw,4,4
25512,28,h32,21,16
25513,27,h32,15,15
25514,33,h32,19,16
25515,35,h40_fw,2,3
25516,33,h40_fw,16,17
25517,39,h40_fw,16,14
25518,38,h32,8,6
25519,57,h40_sw,3,2
25520,33,h32,0,1
25521,58,h40_fw,11,11
25522,39,h40_sw,13,13
25523,37,h40_fw,18,16
25524,41,h40_fw,0,2
25525,34,h40_sw,23,23
25526,30,h40_sw,5,6
25527,32,h32,0,0
25528,28,h40_fw,11,11
